State,South,Region,Division,UER23,PR23,PNH,PH,SCR,PC
5,0,3,8,4.1,8.3,10.38745333,17.70679714,26.99559056,44.91015897
21,1,2,5,4.1,17.4,11.28420621,41.89812442,27.95941375,18.85825561
20,1,2,4,2.9,9.4,6.980516016,21.8002945,25.47770972,45.74147976
27,0,1,2,3.7,12.5,12.96035806,43.15856777,26.88618926,16.99488491
25,0,0,1,3.4,9.3,10.64540836,17.92220906,18.92234962,52.51003296
15,0,1,3,3.0,14.6,13.76341237,47.91363094,24.14889389,14.17406279
23,1,2,4,6.4,36.2,24.09908283,52.71177872,17.44060085,5.748537589
23,1,2,4,3.3,14.4,11.19946843,38.02675012,24.88103914,25.89274232
17,1,2,4,3.0,11.4,13.38052289,30.67473456,31.91003539,24.03470716
0,0,1,3,1.8,9.2,5.599353143,30.20012129,41.27754194,22.92298363
9,1,2,4,4.2,18.2,12.09117939,33.65956392,35.96382557,18.28543112
9,1,2,4,5.5,21.2,15.89437929,37.4543357,32.39120682,14.26007819
33,0,1,2,5.4,15.9,12.96447864,34.87477492,31.26534621,20.89540023
33,0,1,2,5.8,11.5,9.039634571,35.80202212,34.77564549,20.38269782
38,0,1,3,1.9,13.5,11.5694165,36.67002012,34.75855131,17.00201207
0,0,1,3,2.0,8.4,10.20991514,30.58954891,35.11389013,24.08664582
17,1,2,4,5.4,20.3,13.27496619,39.07751441,28.59990035,19.04761905
9,1,2,4,3.6,24.2,23.79556695,33.90730903,28.66825426,13.62886976
3,0,1,3,2.1,17.5,6.093771112,25.94244021,22.01053912,45.95324956
45,1,2,4,3.8,10.1,10.35784259,29.56325374,27.51271908,32.5661846
9,1,2,4,2.9,14.8,10.96890406,44.39704209,24.78194918,19.85210466
15,0,1,3,3.5,13.8,10.24922664,43.52419308,29.13091694,17.09566334
29,0,1,3,2.7,9.2,5.947567207,28.15374361,33.3281493,32.57053988
4,1,2,6,3.3,9.8,8.513325041,21.24216266,28.36707,41.8774423
4,1,2,6,3.8,13.1,14.0465038,32.603147,31.19232603,22.15802317
26,0,1,2,4.9,14.6,6.638345549,33.37379207,34.95635124,25.03151113
41,1,2,4,2.8,9.5,5.807787485,21.37482234,28.04115232,44.77623785
3,0,1,3,1.8,11.4,7.267833109,33.57396305,31.50617888,27.65202496
10,0,1,2,3.4,11.2,7.385353164,33.26107538,33.61941586,25.7341556
41,1,2,4,2.9,16.8,12.74817883,29.96238633,29.97547969,27.31395515
1,0,3,8,4.4,13.6,11.0752341,22.40878269,39.29609299,27.21989022
27,0,1,2,2.6,11.4,13.64639587,43.63935196,26.00140878,16.71284339
33,0,1,2,3.3,7.5,7.964065047,32.09127781,35.4990334,24.44562374
30,0,3,7,2.7,11.2,17.92951542,34.67694567,30.55800294,16.83553598
13,0,0,1,3.9,13.8,8.182936833,48.97456932,23.09269893,19.74979491
14,1,2,5,2.3,9.8,9.661739186,22.60523518,34.94634891,32.78667672
4,1,2,6,4.0,16.8,14.27072403,35.36201469,28.33158447,22.03567681
12,0,3,8,4.0,14.7,6.857209231,22.81190167,36.89801302,33.43287609
4,1,2,6,3.9,17.6,11.9622183,31.25327553,31.94887798,24.83562819
26,0,1,2,4.3,12.2,7.331673901,34.61973627,38.55917385,19.48941598
29,0,1,3,2.8,12.1,6.213151927,35.69160998,39.27437642,18.82086168
29,0,1,3,2.0,10.5,5.614837398,26.14329268,42.80995935,25.43191057
31,1,2,4,3.1,15.4,17.31139766,37.68094462,30.01333926,14.99431846
14,1,2,5,3.2,21.5,17.45662672,34.88344363,35.18154176,12.47838789
14,1,2,5,3.9,14.4,12.11691435,39.05777887,31.682802,17.14250478
33,0,1,2,4.1,8.6,6.565687044,31.60943818,33.06378613,28.76108865
27,0,1,2,2.8,5.7,6.507855522,29.34956632,29.94598779,34.19659037
20,1,2,4,3.8,19.8,15.33643522,29.58124553,28.65068003,26.43163923
4,1,2,6,2.5,10.9,13.76095625,23.50841644,31.78729772,30.94332958
29,0,1,3,2.0,7.9,10.8588064,23.52256186,32.22707424,33.3915575
35,0,3,7,2.9,12.1,6.102219928,31.52641542,33.63448632,28.73687833
20,1,2,4,3.5,23.8,16.74825977,23.36495066,23.14311941,36.74367016
33,0,1,2,4.4,16.8,7.563865004,28.08394579,36.89492203,27.45726718
35,0,3,7,3.5,9.9,4.377607251,27.37163311,32.21661431,36.03414534
29,0,1,3,2.1,10.5,26.20435716,31.1138386,26.44983124,16.231973
6,1,2,5,3.4,15.7,7.616611467,19.00955417,26.06350994,47.31032442
6,1,2,5,4.6,11.9,13.42773438,39.87630208,29.89908854,16.796875
3,0,1,3,2.0,10.0,6.336633663,30.38811881,30.10693069,33.16831683
23,1,2,4,4.8,20.0,11.41852063,53.3941814,22.94162388,12.24567408
21,1,2,5,4.0,18.0,16.49225278,46.09394013,24.88034396,12.53346313
0,0,1,3,2.2,12.0,7.649757151,32.09660011,40.17808958,20.07555316
13,0,0,1,4.0,12.3,9.987245855,47.65548803,23.18403481,19.1732313
4,1,2,6,4.1,14.1,14.94567029,30.99460036,34.37270849,19.68702087
20,1,2,4,2.7,14.6,16.64222874,29.88758553,28.73900293,24.7311828
26,0,1,2,3.8,11.7,7.907979246,33.18413711,38.58214338,20.32574026
0,0,1,3,2.7,19.6,7.634001083,33.91987006,38.19707634,20.24905252
34,0,0,0,2.5,9.6,6.472318802,24.14549345,25.54158866,43.84059909
20,1,2,4,3.0,11.4,9.430431854,34.25891276,31.98363396,24.32702143
19,1,2,6,2.3,16.3,15.33721898,36.5695254,30.10824313,17.98501249
1,0,3,8,5.1,15.2,6.940838912,27.15193332,30.65309469,35.25413308
27,0,1,2,3.2,14.6,9.367475186,44.04768896,32.17830504,14.4065308
18,0,3,7,2.7,8.9,5.269565217,25.32173913,37.26956522,32.13913043
23,1,2,4,3.4,17.6,11.10486891,40.46816479,24.23220974,24.19475655
10,0,1,2,3.9,14.0,7.60639648,41.15407395,32.95541078,18.28411879
8,1,2,5,2.5,16.0,17.94404856,37.88070731,28.62496701,15.55027712
40,0,1,3,2.6,11.7,5.970455478,38.729312,32.30064287,22.99958966
29,0,1,3,2.6,13.3,4.113633474,19.45076212,24.40492167,52.03068273
6,1,2,5,4.3,16.2,9.09824956,34.22008824,31.44014765,25.24151455
6,1,2,5,4.4,22.1,17.3509784,40.7985522,24.53342382,17.31704558
15,0,1,3,3.0,15.5,11.23573372,34.46437585,29.15307241,25.14681802
12,0,3,8,3.9,13.6,6.451796595,32.9650931,35.66995046,24.91315984
9,1,2,4,3.5,10.3,7.559097377,30.28069694,34.12358653,28.03661916
38,0,1,3,1.8,11.8,7.623318386,37.09160794,34.52914798,20.75592569
17,1,2,4,3.3,15.0,9.969450102,31.26272912,33.3910387,25.37678208
6,1,2,5,4.2,17.6,11.2990718,41.6361956,29.63394543,17.43078716
13,0,0,1,4.1,13.2,7.118942916,44.17459934,25.71446563,22.99199211
21,1,2,5,4.2,14.9,13.8223918,38.96874347,29.70677399,17.50209074
26,0,1,2,2.7,5.6,3.848903888,24.55204565,32.3985757,39.20047477
16,0,3,7,3.4,9.7,15.01418819,28.55024597,28.41301592,28.02254992
13,0,0,1,3.7,16.1,8.356688567,35.42797508,26.07953688,30.13579947
19,1,2,6,3.1,13.9,9.546085233,32.24975223,28.47175421,29.73240833
19,1,2,6,3.4,15.7,9.519199742,40.34164247,31.73806066,18.40109713
4,1,2,6,5.8,18.5,16.88666986,42.87668422,28.26072088,11.97592504
21,1,2,5,4.5,14.7,15.78255151,42.81017098,27.42218325,13.98509426
19,1,2,6,3.6,17.1,11.45469488,35.22087528,32.32586809,20.99856174
2,0,3,7,4.2,25.2,15.30323068,38.85320234,24.84413376,20.99943321
9,1,2,4,3.1,22.4,28.38603546,33.39426065,28.40431365,9.815390239
31,1,2,4,3.1,14.5,8.995269751,27.66459129,30.24933436,33.0908046
4,1,2,6,4.1,20.1,15.11886156,32.80414576,37.12264539,14.95434729
11,1,2,6,3.7,16.5,18.49698379,39.71218839,27.47292681,14.31790101
29,0,1,3,2.6,12.1,4.837430611,30.84853291,45.12291832,19.19111816
6,1,2,5,3.5,10.3,9.493250719,29.30958177,28.78678911,32.4103784
6,1,2,5,4.3,23.7,17.55128205,46.17948718,21.3974359,14.87179487
19,1,2,6,3.6,21.7,13.95547945,32.68835616,34.93150685,18.42465753
3,0,1,3,1.9,9.4,6.349824698,25.43825477,33.54109856,34.67082197
17,1,2,4,3.6,16.5,16.34875745,35.76629159,31.83705397,16.04789699
4,1,2,6,6.3,22.9,33.94617639,21.90247802,23.95417,20.19717559
7,0,1,2,3.2,9.9,5.539243957,22.96003076,30.21374019,41.28698509
4,1,2,6,7.8,27.8,32.26854358,34.61984686,20.92969294,12.18191662
2,0,3,7,1.9,3.8,1.689141235,10.17033357,19.89354152,68.24698368
8,1,2,5,2.3,10.0,8.268600135,27.54203782,31.391725,32.79763704
40,0,1,3,3.3,16.1,10.31267766,36.66856168,33.67822626,19.34053439
20,1,2,4,2.6,5.6,5.402524544,28.38148668,30.74333801,35.47265077
9,1,2,4,3.3,27.3,17.10496227,41.893437,25.95472216,15.04687857
25,0,0,1,4.4,11.0,8.637765871,42.77209504,29.18222655,19.40791254
23,1,2,4,5.8,23.5,15.91283648,52.66434719,19.64841604,11.77440029
27,0,1,2,3.1,12.1,11.3680403,38.82788615,31.70133058,18.10274297
20,1,2,4,2.9,9.9,7.721698194,28.22931414,30.40237433,33.64661334
2,0,3,7,5.0,20.9,6.204156479,37.37775061,31.0207824,25.39731051
0,0,1,3,1.7,9.7,6.196351931,39.16309013,35.75643777,18.88412017
15,0,1,3,3.5,18.9,13.07541626,46.80052236,25.69376428,14.43029709
21,1,2,5,4.6,17.0,12.663607,45.96294408,27.68995411,13.68349482
13,0,0,1,3.7,13.5,7.565929392,45.62420247,25.30837941,21.50148873
17,1,2,4,3.4,23.1,17.52077381,32.6928622,33.97467824,15.81168576
27,0,1,2,3.8,20.2,9.587979947,33.56231456,30.97823704,25.87146845
27,0,1,2,4.0,11.7,17.79906574,36.91159718,25.55753484,19.73180223
20,1,2,4,2.7,16.4,15.73513098,40.83966209,29.48203772,13.94316921
4,1,2,6,3.3,17.1,11.18550339,25.54968775,29.94030373,33.32450514
37,0,1,3,3.1,8.4,6.295580627,34.69425918,38.6461385,20.36402169
7,0,1,2,3.4,13.5,9.049421193,43.41607302,25.4702805,22.06422529
0,0,1,3,2.0,11.6,7.802883581,31.17279966,37.52958898,23.49472778
31,1,2,4,2.9,13.1,7.278371852,23.83259665,32.25169866,36.63733284
16,0,3,7,2.5,9.7,2.192982456,15.20467836,28.07017544,54.53216374
9,1,2,4,2.6,8.0,10.67364037,23.21662066,30.35498087,35.7547581
9,1,2,4,2.9,26.2,24.6523203,43.44898258,22.77850974,9.120187381
11,1,2,6,3.9,26.3,16.56804734,40.65934066,27.13440406,15.63820795
15,0,1,3,3.1,15.9,9.689471936,47.79973431,27.71504484,14.79574892
20,1,2,4,3.1,13.7,14.24021737,39.18175542,31.16411661,15.4139106
29,0,1,3,2.6,12.8,10.57929334,28.69761709,41.94741167,18.7756779
29,0,1,3,3.4,17.1,18.09618105,32.31023102,29.12305516,20.47053277
31,1,2,4,3.6,23.7,17.66219588,49.8518403,24.39956332,8.086400499
26,0,1,2,5.0,14.3,7.799543947,46.23237977,30.43635987,15.53171642
29,0,1,3,2.6,12.7,4.631217839,30.53173242,37.44997141,27.38707833
24,1,2,6,4.5,23.2,19.4186395,39.9160923,26.33540605,14.32986215
21,1,2,5,3.3,15.3,12.40930233,42.43255814,25.92093023,19.2372093
7,0,1,2,4.2,18.2,9.033341772,29.94054176,32.5258462,28.50027026
11,1,2,6,4.9,24.9,14.39040383,42.46538358,28.96594284,14.17826976
27,0,1,2,2.8,10.2,7.454496548,30.53169551,30.70563974,31.30816821
29,0,1,3,2.6,12.0,13.30102316,40.8723748,29.24071082,16.58589122
6,1,2,5,4.0,13.0,11.20265617,43.66084604,30.02336449,15.1131333
6,1,2,5,3.8,19.4,11.30969651,36.83049962,29.88452388,21.97527999
17,1,2,4,4.4,16.9,15.24485205,36.7364596,31.26838553,16.75030282
23,1,2,4,4.2,19.4,17.35321041,43.57700187,25.22993767,13.83985005
23,1,2,4,5.4,14.5,11.86656945,44.18519869,29.31097339,14.63725848
20,1,2,4,2.9,11.3,8.799538601,43.8164291,29.36475241,18.01927989
23,1,2,4,4.4,16.7,13.93132397,44.99724745,24.9793559,16.09207267
1,0,3,8,3.5,8.8,6.924040173,22.72985152,33.50342019,36.84268811
2,0,3,7,2.6,16.5,15.69276278,27.28936352,37.19636008,19.82151362
0,0,1,3,2.1,12.0,3.614457831,22.89156627,49.09638554,24.39759036
0,0,1,3,1.9,11.5,4.657610202,30.71804824,38.59162739,26.03271417
0,0,1,3,1.5,13.7,5.744680851,34.25531915,30.95744681,29.04255319
21,1,2,5,3.3,14.7,12.29780634,42.20400325,29.07895709,16.41923333
33,0,1,2,5.2,14.9,7.919520548,38.07791096,36.9327911,17.0697774
20,1,2,4,3.0,13.5,10.40470793,36.90125898,32.97477208,19.71926101
9,1,2,4,4.2,21.6,15.28253425,44.18521689,23.05936073,17.47288813
1,0,3,8,5.8,16.1,23.68300446,29.25970719,28.19223425,18.86505411
11,1,2,6,2.3,13.5,12.73702207,28.30535696,24.3433323,34.61428867
4,1,2,6,4.1,16.9,12.47888941,33.56583125,33.74316017,20.21211917
10,0,1,2,2.7,10.8,3.991849181,26.14565925,34.20412232,35.65836925
21,1,2,5,3.9,15.1,18.28581041,37.45479014,25.36798722,18.89141223
4,1,2,6,4.6,22.4,15.23722279,34.66162831,28.66903317,21.43211573
44,0,3,7,4.2,17.8,8.025480616,21.41536143,30.93976894,39.61938901
29,0,1,3,2.7,11.2,5.975070896,33.62791004,33.68067005,26.71634901
26,0,1,2,5.7,14.8,9.40724363,37.63950305,31.97515266,20.97810065
37,0,1,3,5.0,10.0,8.838253064,37.76972208,37.61436216,15.7776627
7,0,1,2,4.0,17.8,12.48104956,42.23906706,29.3090379,15.97084548
5,0,3,8,6.5,15.6,3.735144312,18.50594228,35.65365025,42.10526316
4,1,2,6,4.3,11.5,10.15436666,23.12839781,32.45897687,34.25825866
8,1,2,5,2.4,33.6,25.95554351,40.58010301,24.46462456,8.999728924
33,0,1,2,4.1,11.1,9.714331122,40.36711828,31.44741547,18.47113513
7,0,1,2,3.1,10.4,7.36489551,46.08729023,28.65017619,17.89763807
7,0,1,2,4.6,17.3,12.54573035,47.03310431,23.80654948,16.61461587
4,1,2,6,4.3,16.0,17.51866872,22.71939693,26.01538523,33.74654912
28,0,0,0,2.9,7.7,6.564039902,17.48388624,16.9653565,58.98671735
4,1,2,6,4.2,19.7,27.68445938,35.11260421,22.73236282,14.4705736
25,0,0,1,3.3,8.2,6.673784045,25.90436229,30.25051518,37.17133848
8,1,2,5,2.2,11.7,9.721097947,32.67593887,29.32028356,28.28267962
29,0,1,3,2.6,7.0,5.235092471,31.53751746,31.08045199,32.14693808
9,1,2,4,3.8,23.5,13.94602887,42.05425005,28.76368454,15.23603654
25,0,0,1,4.2,16.0,9.088108441,31.73820771,30.84137742,28.33230643
9,1,2,4,3.0,11.6,7.517222375,31.88757233,38.16202811,22.43317718
26,0,1,2,3.3,14.6,4.230103366,14.19284757,23.44654344,58.13050563
27,0,1,2,3.1,8.4,39.42981904,29.38657262,20.09069152,11.09291682
4,1,2,6,3.6,21.2,20.94514601,39.39423836,26.24309392,13.4175217
9,1,2,4,3.8,17.3,12.33018714,32.03666321,31.31649299,24.31665666
9,1,2,4,2.3,10.8,15.5967854,30.86615736,29.26381585,24.27324139
9,1,2,4,4.0,22.5,18.59868983,42.71337701,27.50403494,11.18389822
10,0,1,2,3.3,8.6,6.89347079,40.395189,34.0137457,18.6975945
4,1,2,6,4.3,19.6,14.84822111,29.12677691,29.51974049,26.50526149
47,0,0,0,2.5,9.1,4.744713206,20.20304791,24.57142232,50.48081657
1,0,3,8,5.5,16.7,14.29784455,29.17374265,32.54408883,23.98432397
1,0,3,8,4.2,12.5,5.488045775,24.15185591,38.2601479,32.09995042
10,0,1,2,4.8,15.8,9.271137026,37.9154519,37.31778426,15.49562682
10,0,1,2,4.2,15.0,7.123267898,32.52742494,33.14809469,27.20121247
36,0,0,1,4.4,15.2,12.11083758,22.69232488,17.29384082,47.90299672
7,0,1,2,3.7,12.3,7.214142925,36.99012681,30.81289771,24.98283255
4,1,2,6,3.4,8.1,10.69835063,28.61165422,29.76721646,30.9227787
1,0,3,8,4.3,8.6,4.115882243,21.89199325,38.25707857,35.73504594
23,1,2,4,2.7,9.0,10.00779765,28.49310395,27.774258,33.72484039
20,1,2,4,2.7,6.7,9.779576428,20.16827692,25.57457291,44.47757374
13,0,0,1,2.6,6.2,5.086962137,19.33427686,18.99713714,56.58162387
23,1,2,4,4.4,19.7,13.39422341,39.46298776,26.47522953,20.6675593
21,1,2,5,3.6,13.4,10.67812515,37.44752309,29.83404949,22.04030227
1,0,3,8,5.2,11.9,7.009345794,25.07843202,37.22135993,30.69086226
1,0,3,8,6.0,11.9,7.973962571,32.57584564,37.66999884,21.78019296
40,0,1,3,3.1,14.8,10.74037512,36.72260612,33.16880553,19.36821323
0,0,1,3,2.2,8.9,4.458161866,26.8175583,39.91769547,28.80658436
14,1,2,5,3.8,17.3,14.69992403,40.3224445,28.58107538,16.39655609
31,1,2,4,3.1,14.0,9.506195253,27.28815867,34.27585894,28.92978714
4,1,2,6,3.7,11.0,12.88021611,23.61187912,28.95990334,34.54800144
39,1,2,4,2.2,11.0,13.26143417,25.28824403,25.37156784,36.07875395
20,1,2,4,3.2,20.5,16.03119584,37.0141124,32.70611538,14.24857638
4,1,2,6,3.3,14.0,17.01900698,36.82117921,30.30449961,15.8553142
19,1,2,6,2.7,14.4,14.72947353,36.575762,32.72568179,15.96908269
9,1,2,4,4.9,21.3,22.17217217,42.45912579,24.45779112,10.91091091
7,0,1,2,4.2,19.5,8.386596701,36.32141341,28.93139022,26.36059967
8,1,2,5,3.2,28.8,15.79624389,31.72112169,31.74684847,20.73578595
33,0,1,2,4.6,12.7,9.845799362,33.65827721,40.28713222,16.20879121
4,1,2,6,4.6,19.4,19.6695691,41.77271712,18.41929002,20.13842376
15,0,1,3,2.4,10.5,7.994699647,39.49867491,27.69434629,24.81227915
33,0,1,2,5.1,8.4,12.99482022,22.728793,26.79729058,37.4790962
5,0,3,8,4.0,7.0,5.083479046,20.7322748,35.3601444,38.82410175
41,1,2,4,3.0,12.6,10.84132285,33.42023053,32.91177421,22.82667241
17,1,2,4,3.3,14.0,10.39184538,40.61424411,38.20492454,10.78898597
16,0,3,7,4.1,20.1,10.79730266,32.00317334,38.39746132,18.80206267
12,0,3,8,4.7,16.0,8.371310046,31.90284374,40.77917393,18.94667228
13,0,0,1,4.5,9.6,9.684073391,35.46428601,26.97193155,27.87970904
11,1,2,6,3.4,18.8,14.55902047,38.47331165,32.71475033,14.25291754
38,0,1,3,2.2,9.2,6.911362749,25.14642718,45.72432643,22.21788364
19,1,2,6,2.6,13.3,8.919814447,35.25513585,35.54671968,20.27833002
29,0,1,3,2.3,9.4,5.555555556,37.93650794,35.55555556,20.95238095
24,1,2,6,3.8,20.1,18.46260388,35.18698061,30.84487535,15.50554017
0,0,1,3,2.6,10.3,7.248666798,35.76930674,34.85417078,22.12785569
8,1,2,5,2.1,10.8,12.41508048,34.66858437,32.97325418,19.94308097
14,1,2,5,2.6,21.1,21.34767515,31.52922429,35.04069205,12.08240851
9,1,2,4,4.3,26.4,14.64419134,30.84829157,31.26924829,23.23826879
27,0,1,2,2.8,8.6,8.218447982,39.74204093,30.03126777,22.00824332
30,0,3,7,4.3,10.5,8.379813004,29.07067604,33.61894754,28.93056341
9,1,2,4,2.7,10.7,10.18312869,30.784059,34.56187403,24.47093827
24,1,2,6,3.0,20.0,19.61051607,39.59104187,23.44693281,17.35150925
42,0,0,0,3.0,12.7,6.295480339,31.61759797,27.26817545,34.81874624
39,1,2,4,1.7,5.6,4.748813456,12.41351098,18.36228397,64.47539159
18,0,3,7,2.7,9.5,8.291081635,22.17460072,30.90411203,38.63020561
31,1,2,4,1.9,10.0,6.742740198,27.65314191,27.80353184,37.80058606
7,0,1,2,3.6,13.4,11.0751427,45.09187583,24.24114473,19.59183673
48,0,0,0,,9.8,8.834787549,25.0913293,24.58500468,41.48887847
48,0,0,0,,11.3,12.74386621,24.82956014,20.76894116,41.65763248
48,0,0,0,,7.1,4.772352842,24.53077124,25.24596979,45.45090612
48,0,0,0,,11.4,9.666953013,29.54810919,26.99633519,33.78860261
48,0,0,0,,7.6,7.894885083,35.21856692,30.72752366,26.15902434
48,0,0,0,,8.4,5.939749905,28.07644941,26.59388026,39.38992042
48,0,0,0,,12.5,8.333312339,27.95087233,22.64432827,41.07148706
48,0,0,0,,12.4,7.357297944,29.17097867,28.83464215,34.63708123
48,0,0,0,,8.0,8.317609555,18.02037248,18.6161845,55.04583347
25,0,0,1,4.9,13.1,11.46370132,29.40517411,23.35558695,35.77553762
7,0,1,2,4.6,12.1,13.14759849,40.35348084,30.89584458,15.60307609
37,0,1,3,3.5,10.5,3.902953586,34.9859353,39.697609,21.41350211
30,0,3,7,3.1,11.1,10.8041621,31.97367109,36.43495894,20.78720787
41,1,2,4,2.6,11.3,9.507528777,22.80800531,27.6522075,40.03225842
3,0,1,3,2.8,19.3,8.993115318,41.5232358,24.22547332,25.25817556
10,0,1,2,3.5,11.8,8.388359012,37.88701394,33.49474199,20.22988506
5,0,3,8,4.7,15.3,11.58820685,17.54081625,26.78712609,44.08385081
4,1,2,6,4.0,11.5,12.07115629,38.50063532,24.9047014,24.52350699
4,1,2,6,3.4,13.5,26.16563764,35.8739621,27.9540132,10.00638706
3,0,1,3,3.2,29.8,10.7358263,45.95898673,31.90591074,11.39927624
18,0,3,7,2.8,10.7,7.319370969,31.15443148,38.46655555,23.059642
20,1,2,4,3.2,11.3,11.8273436,43.54440008,28.61760791,16.01064841
8,1,2,5,4.0,24.8,15.78128473,40.47566126,29.82885086,13.91420316
27,0,1,2,3.0,15.7,9.904298325,35.99950499,36.30888541,17.78731128
0,0,1,3,2.4,10.5,22.16953556,31.07502436,29.21727834,17.53816174
29,0,1,3,2.1,11.6,23.04518566,27.96639658,28.27459363,20.71382413
38,0,1,3,1.6,7.7,9.357128372,33.67268303,33.22652606,23.74366254
38,0,1,3,1.7,9.7,4.171101483,18.10997226,34.43400575,43.28492051
33,0,1,2,5.5,19.2,11.54362416,40.73825503,35.53691275,12.18120805
0,0,1,3,2.8,13.3,2.083333333,21.13095238,44.04761905,32.73809524
4,1,2,6,3.3,25.6,29.4211224,40.7158639,18.47105612,11.39195758
40,0,1,3,2.4,15.5,3.755349694,15.80475649,25.87139065,54.56850317
29,0,1,3,3.5,14.9,7.670944264,30.15705803,40.3658303,21.8061674
6,1,2,5,6.5,15.9,9.706378141,37.96307186,34.00760516,18.32294484
29,0,1,3,3.9,11.0,5.874692519,36.98451744,34.65489799,22.48589206
18,0,3,7,6.4,10.0,4.921579232,26.0411033,37.02001082,32.01730665
32,0,3,7,3.7,11.5,4.488330341,35.72710952,41.65170557,18.13285458
0,0,1,3,1.6,13.5,5.3125,37.1875,41.5625,15.9375
16,0,3,7,2.2,12.1,9.479615512,31.75339741,33.11236327,25.6546238
11,1,2,6,2.9,14.3,13.31955109,42.58712345,25.98936799,18.10395747
6,1,2,5,4.0,13.2,10.88774526,38.42071406,31.65969765,19.03184304
14,1,2,5,5.7,35.6,17.56744055,37.77610678,30.9333584,13.72309428
14,1,2,5,3.3,25.5,9.001518603,22.50569476,22.73348519,45.75930144
35,0,3,7,3.1,11.2,5.764470117,33.46693387,37.0034186,23.76517741
39,1,2,4,2.3,10.8,10.14978138,39.66415481,25.54656247,24.63950135
24,1,2,6,4.4,20.3,13.757692,43.88236234,29.56125629,12.79868936
26,0,1,2,4.2,14.8,9.505824103,40.57828419,29.28555559,20.63033612
6,1,2,5,4.1,14.8,13.01085987,41.21504643,29.20623262,16.56786108
3,0,1,3,2.5,8.5,4.991610738,30.95637584,31.90715884,32.14485459
43,0,0,0,1.9,7.7,6.284913708,28.20581464,27.42945869,38.07981296
13,0,0,1,3.0,8.5,8.630413797,38.01088269,26.14794374,27.21075977
17,1,2,4,4.6,15.2,13.40274089,31.08467014,34.82842877,20.6841602
3,0,1,3,1.8,16.3,14.93705617,31.06843125,27.60652034,26.38799225
8,1,2,5,2.0,15.5,15.00480769,30.98237179,34.92628205,19.08653846
9,1,2,4,3.4,11.9,8.599518923,30.4664769,30.12930265,30.80470153
0,0,1,3,3.1,12.9,11.60500399,42.40085174,27.01623636,18.97790791
17,1,2,4,4.8,22.6,14.44025157,36.10062893,37.28301887,12.17610063
3,0,1,3,2.5,14.1,4.482225657,40.18547141,29.98454405,25.34775889
17,1,2,4,4.0,24.1,17.57517594,43.2565579,28.28534869,10.88291747
38,0,1,3,1.7,10.5,5.382436261,33.42776204,28.75354108,32.43626062
0,0,1,3,1.9,10.6,6.90376569,31.54346815,41.63179916,19.92096699
15,0,1,3,2.7,10.5,10.12327232,39.60590213,31.7146059,18.55621965
6,1,2,5,4.5,15.0,18.03410924,49.66582162,22.78174695,9.518322194
22,0,3,7,2.7,8.5,8.120920869,32.74669611,36.91918044,22.21320258
9,1,2,4,2.8,11.2,8.712763792,38.84101242,22.31118952,30.13503427
11,1,2,6,3.4,19.1,16.58813264,42.15532286,26.42233857,14.83420593
11,1,2,6,6.5,34.2,17.36004601,33.59854294,34.50920245,14.53220859
24,1,2,6,4.5,15.1,11.37707282,40.77144917,27.65681327,20.19466474
5,0,3,8,6.7,15.4,15.3386981,27.09584797,39.66904681,17.89640712
8,1,2,5,1.8,8.4,5.991990142,20.45081125,27.35867221,46.19852639
16,0,3,7,3.2,7.4,2.680652681,14.1958042,29.16083916,53.96270396
2,0,3,7,2.9,18.9,17.8435404,26.59004348,34.27483232,21.29158381
19,1,2,6,3.1,17.4,11.10217216,39.68892464,28.82810405,20.38079914
17,1,2,4,2.9,11.7,6.777862342,12.63814598,18.76105436,61.82293732
27,0,1,2,2.9,11.3,10.4665826,46.65825977,29.22159807,13.65355956
26,0,1,2,5.0,9.7,6.082341128,26.70348587,32.87189786,34.34227514
25,0,0,1,3.8,14.1,7.564461221,25.84115256,29.66755456,36.92683166
39,1,2,4,1.9,7.2,8.752052904,13.45831719,17.503833,60.28579691
20,1,2,4,2.6,7.7,21.12184648,30.66738236,22.73215244,25.47861872
20,1,2,4,2.1,7.1,4.574921923,7.123600824,11.19225063,77.10922662
20,1,2,4,3.7,16.1,14.74114441,37.78383288,30.79473206,16.68029064
15,0,1,3,2.5,5.5,4.548473479,22.51768164,30.5360663,42.39777858
5,0,3,8,6.0,9.1,16.76179517,26.30379747,34.54775604,22.38665132
39,1,2,4,1.8,6.5,6.406441927,27.85860516,28.5055275,37.22942541
29,0,1,3,2.8,12.2,4.957528958,38.87258687,37.86872587,18.3011583
9,1,2,4,3.4,23.7,10.37939677,28.63624579,30.18321666,30.80114078
6,1,2,5,6.0,26.5,18.93718261,38.33819825,27.6380503,15.08656884
35,0,3,7,3.5,8.7,9.031318281,26.91187181,37.70939548,26.34741442
9,1,2,4,5.6,36.3,23.29908897,44.698585,19.7906571,12.21166893
17,1,2,4,3.5,15.5,8.227047309,26.61828653,39.12683062,26.02783555
